RN,CCTVID,CCTVNAME,CENTERNAME,XCOORD,YCOORD
1057,E910361,[경부선]판교3,국가교통정보센터(고속도로),127.096383,37.40385976
1058,E910362,[경부선]판교분기점,국가교통정보센터(고속도로),127.094315,37.406538
1059,E910363,[경부선]평사휴게소,국가교통정보센터(고속도로),128.850984,35.882381
1060,E910364,[경부선]평사휴게소(부산),국가교통정보센터(고속도로),128.8695326,35.8866145
1061,E910365,[경부선]포남교,국가교통정보센터(고속도로),128.41068,36.04470264
1062,E910366,[경부선]포남리,국가교통정보센터(고속도로),128.416854858398,36.026798248291
1063,E910367,[경부선]하북정교,국가교통정보센터(고속도로),129.045272827148,35.3586158752441
1064,E910368,[경부선]하암육교,국가교통정보센터(고속도로),127.174494,36.833965
1065,E910370,[경부선]하정교,국가교통정보센터(고속도로),129.1071,35.26759
1066,E910369,[경부선]학천철육교,국가교통정보센터(고속도로),127.3809914,36.63304032
1067,E910371,[경부선]한곡1교,국가교통정보센터(고속도로),127.805,36.27944
1068,E910372,[경부선]한곡3교,국가교통정보센터(고속도로),127.820159912109,36.2736930847167
1069,E910373,[경부선]현도,국가교통정보센터(고속도로),127.43098449707,36.5285835266113
1070,E910374,[경부선]호남육교,국가교통정보센터(고속도로),128.9266148,35.90377717
1071,E910375,[경부선]활천1교,국가교통정보센터(고속도로),129.188182,35.705656
1072,E910376,[경부선]활천IC,국가교통정보센터(고속도로),129.191284179687,35.71337890625
1073,E910377,[경부선]활천교,국가교통정보센터(고속도로),129.186296,35.699749
1074,E910378,[경부선]황간,국가교통정보센터(고속도로),127.9156368,36.22247401
1075,E910379,[경부선]황간터널,국가교통정보센터(고속도로),127.9289145,36.21810348
1076,E910380,[경부선]황간터널(서울)-1/3,국가교통정보센터(고속도로),127.942433,36.211516
1077,E910381,[경부선]황간터널(서울)-3/3,국가교통정보센터(고속도로),127.9293,36.21789
1078,E910382,[경부선]황간휴게소,국가교통정보센터(고속도로),127.85361,36.24861
1079,E910383,[경부선]회덕,국가교통정보센터(고속도로),127.419464111328,36.4049758911132
1080,E910384,[경부선]회덕분기점,국가교통정보센터(고속도로),127.4195286,36.40459813
1081,E910385,[경부선]회덕분기점(고정),국가교통정보센터(고속도로),127.421181,36.408839
1082,E910386,[경부선]회덕분기점2,국가교통정보센터(고속도로),127.421928405761,36.4171867370605
1083,E910387,[경부선]회포,국가교통정보센터(고속도로),127.863387,36.232538
1084,E910388,[경부선]회포2,국가교통정보센터(고속도로),127.855257,36.23752133
1085,E910389,[경인선]가정동,국가교통정보센터(고속도로),126.685272216796,37.5231742858886
1086,E910390,[경인선]도당,국가교통정보센터(고속도로),126.793976,37.522464
1087,E910391,[경인선]도당2,국가교통정보센터(고속도로),126.8042,37.52122
1088,E910392,[경인선]도당육교,국가교통정보센터(고속도로),126.791435241699,37.5226325988769
1089,E910393,[경인선]부천,국가교통정보센터(고속도로),126.7771814,37.52427166
1090,E910394,[경인선]부평,국가교통정보센터(고속도로),126.72167,37.52361
1091,E910395,[경인선]서운분기점2,국가교통정보센터(고속도로),126.756515502929,37.524070739746
1092,E910396,[경인선]신월,국가교통정보센터(고속도로),126.8158529,37.52247501
1093,E910397,[경인선]신월-1,국가교통정보센터(고속도로),126.819481,37.523105
1094,E910398,[경인선]신월2,국가교통정보센터(고속도로),126.82817,37.524419
1095,E910399,[경인선]인천영업소,국가교통정보센터(고속도로),126.7479838,37.52410863
1096,E910400,[경인선]청천교,국가교통정보센터(고속도로),126.689968,37.523303
1097,E910401,[경인선]효성,국가교통정보센터(고속도로),126.704767,37.523644
1098,E910402,[고창담양선][고창]문수산터널(고창외부),국가교통정보센터(고속도로),126.750901,35.352601
1099,E910403,[고창담양선][고창]장성2터널(고창외부),국가교통정보센터(고속도로),126.824926,35.311989
1100,E910404,[고창담양선][고창]장성3터널(고창외부),국가교통정보센터(고속도로),126.847264,35.279273
1101,E910405,[고창담양선][담양]문수산터널(담양외부),국가교통정보센터(고속도로),126.709002,35.375375
1102,E910406,[고창담양선][담양]문수산터널(담양외부2),국가교통정보센터(고속도로),126.746888,35.354452
1103,E910407,[고창담양선][담양]장성2터널(담양외부),국가교통정보센터(고속도로),126.811225,35.324721
1104,E910408,[고창담양선][담양]장성3터널(담양외부),국가교통정보센터(고속도로),126.823923,35.313153
1105,E910409,[고창담양선]고수(절토부),국가교통정보센터(고속도로),126.683462,35.397772
1106,E910410,[고창담양선]남고창,국가교통정보센터(고속도로),126.673056,35.403333
1107,E910411,[고창담양선]대덕분기점,국가교통정보센터(고속도로),127.01165,35.24208
1108,E910412,[고창담양선]문수산터널(22/23)_담양,국가교통정보센터(고속도로),126.7110367,35.37413025
1109,E910413,[고창담양선]문수산터널(고창23),국가교통정보센터(고속도로),126.74617,35.35509872
1110,E910414,[고창담양선]문수산터널고창#9,국가교통정보센터(고속도로),126.717153,35.371205
1111,E910415,[고창담양선]문수산터널담양#6,국가교통정보센터(고속도로),126.731144,35.363296
1112,E910417,[고창담양선]부흥교,국가교통정보센터(고속도로),126.79444,35.33944
1113,E910416,[고창담양선]북광주,국가교통정보센터(고속도로),126.8926185,35.26179395
1114,E910418,[고창담양선]상림육교,국가교통정보센터(고속도로),126.86472,35.26722
1115,E910419,[고창담양선]와우,국가교통정보센터(고속도로),126.9375,35.2475
1116,E910420,[고창담양선]용강2교,국가교통정보센터(고속도로),126.9147578,35.2521165
1117,E910421,[고창담양선]은사교,국가교통정보센터(고속도로),126.698215,35.382637
1118,E910422,[고창담양선]장산2교,국가교통정보센터(고속도로),127.018072,35.253312
1119,E910423,[고창담양선]장성3터널(고창15),국가교통정보센터(고속도로),126.8442383,35.28334045
1120,E910424,[고창담양선]장성3터널(담양15),국가교통정보센터(고속도로),126.8246689,35.3118515
1121,E910425,[고창담양선]장성3터널고창#9,국가교통정보센터(고속도로),126.833637,35.298612
1122,E910426,[고창담양선]장성3터널담양#2,국가교통정보센터(고속도로),126.834818,35.296835
1123,E910427,[고창담양선]장성물류,국가교통정보센터(고속도로),126.76167,35.35
1124,E910428,[고창담양선]장성분기점,국가교통정보센터(고속도로),126.80167,35.33167
1125,E910429,[고창담양선]장화교,국가교통정보센터(고속도로),127.0005279,35.2466991
1126,E910430,[고창담양선]진원,국가교통정보센터(고속도로),126.847564,35.278005
1127,E910431,[고창담양선]해곡,국가교통정보센터(고속도로),126.979377746582,35.2522888183593
1128,E910432,[광주대구선][광주]담양2터널(광주4),국가교통정보센터(고속도로),127.005392,35.31415
1129,E910433,[광주대구선]가남2교,국가교통정보센터(고속도로),127.14569,35.36257
1130,E910434,[광주대구선]가야1터널(외부광주),국가교통정보센터(고속도로),128.104520567963,35.709775200463
1131,E910435,[광주대구선]가야1터널(외부대구),국가교통정보센터(고속도로),128.086735,35.707942
1132,E910436,[광주대구선]가야2터널(외부대구),국가교통정보센터(고속도로),128.117442,35.708192
1133,E910437,[광주대구선]가야3터널(외부대구),국가교통정보센터(고속도로),128.139994,35.699881
1134,E910438,[광주대구선]가조,국가교통정보센터(고속도로),128.019299,35.702414
1135,E910439,[광주대구선]가조터널(외부대구),국가교통정보센터(고속도로),128.062133,35.706575
1136,E910440,[광주대구선]갈계,국가교통정보센터(고속도로),127.59882,35.49272
1137,E910441,[광주대구선]강천산휴게소(광주),국가교통정보센터(고속도로),127.09554,35.36262
1138,E910442,[광주대구선]강천산휴게소(대구),국가교통정보센터(고속도로),127.105323,35.364859
1139,E910443,[광주대구선]거창,국가교통정보센터(고속도로),127.934595,35.67887
1140,E910444,[광주대구선]거창휴게소,국가교통정보센터(고속도로),128.056464,35.707293
1141,E910445,[광주대구선]건곡교,국가교통정보센터(고속도로),127.16503,35.36857
1142,E910446,[광주대구선]고령,국가교통정보센터(고속도로),128.242459,35.700729
1143,E910447,[광주대구선]고령분기점,국가교통정보센터(고속도로),128.3786111,35.75888889
1144,E910448,[광주대구선]고례1교,국가교통정보센터(고속도로),127.08394,35.35195
1145,E910449,[광주대구선]고죽1교,국가교통정보센터(고속도로),127.40848,35.43608
1146,E910450,[광주대구선]광치천교,국가교통정보센터(고속도로),127.38179,35.43146
1147,E910451,[광주대구선]광평천교,국가교통정보센터(고속도로),127.696779,35.543438
1148,E910452,[광주대구선]교룡육교,국가교통정보센터(고속도로),127.36684,35.42846
1149,E910453,[광주대구선]교산,국가교통정보센터(고속도로),127.73271,35.53489
1150,E910454,[광주대구선]금성교,국가교통정보센터(고속도로),127.0349659,35.3276133
1151,E910455,[광주대구선]금포2교,국가교통정보센터(고속도로),128.4195486,35.7693403
1152,E910456,[광주대구선]금포리,국가교통정보센터(고속도로),128.4372121,35.7743647
1153,E910457,[광주대구선]금포리2,국가교통정보센터(고속도로),128.444659,35.778115
1154,E910458,[광주대구선]기곡,국가교통정보센터(고속도로),126.9730546,35.2654039
1155,E910459,[광주대구선]기산2교,국가교통정보센터(고속도로),128.333568,35.745129
1156,E910460,[광주대구선]기산리,국가교통정보센터(고속도로),128.296833,35.723391
1157,E910461,[광주대구선]기족교,국가교통정보센터(고속도로),128.350391,35.750144
1158,E910462,[광주대구선]남계교,국가교통정보센터(고속도로),127.45267,35.46083
1159,E910463,[광주대구선]남상,국가교통정보센터(고속도로),127.874137878417,35.59419631958
1160,E910464,[광주대구선]남원,국가교통정보센터(고속도로),127.39515,35.42975
1161,E910465,[광주대구선]남원분기점,국가교통정보센터(고속도로),127.30717,35.40491
1162,E910466,[광주대구선]남원휴게소,국가교통정보센터(고속도로),127.34564,35.41695
1163,E910467,[광주대구선]내동1교,국가교통정보센터(고속도로),127.2860909,35.3907194
1164,E910468,[광주대구선]내동교,국가교통정보센터(고속도로),127.44443,35.45413
1165,E910469,[광주대구선]논공교,국가교통정보센터(고속도로),128.4313889,35.77
1166,E910470,[광주대구선]논공교2,국가교통정보센터(고속도로),128.427292,35.768286
1167,E910472,[광주대구선]논공교3,국가교통정보센터(고속도로),128.4285584,35.76866913
1168,E910471,[광주대구선]논공교4,국가교통정보센터(고속도로),128.430269,35.769574
1169,E910473,[광주대구선]논공휴게소,국가교통정보센터(고속도로),128.4025731,35.76619805
1170,E910474,[광주대구선]논공휴게소2,국가교통정보센터(고속도로),128.408724,35.767818
1171,E910475,[광주대구선]담양,국가교통정보센터(고속도로),126.9778458,35.27782982
1172,E910478,[광주대구선]담양1터널,국가교통정보센터(고속도로),127.0211163,35.323416
1173,E910476,[광주대구선]담양2터널,국가교통정보센터(고속도로),127.0092989,35.3179174
1174,E910477,[광주대구선]담양2터널(외부),국가교통정보센터(고속도로),126.9973771,35.3048932
1175,E910479,[광주대구선]담양분기점,국가교통정보센터(고속도로),126.96916667,35.25194444
